	Cycle	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124
	Array	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4
	Sample name	Male Control	Male Control	Male Control	Male Control	Male Control	Male LKO	Male LKO	Male LKO	Male LKO	Male LKO	Female Control	Female Control	Female Control	Female Control	Female Control	Female LKO	Female LKO	Female LKO	Female LKO	Female LKO	Male Control	Male Control	Male Control	Male Control	Male Control	Male LKO	Male LKO	Male LKO	Male LKO	Male LKO	Female Control	Female Control	Female Control	Female Control	Female Control	Female LKO	Female LKO	Female LKO	Female LKO	Female LKO	Male Control	Male Control	Male Control	Male Control	Male Control	Male LKO	Male LKO	Male LKO	Male LKO	Male LKO	Female Control	Female Control	Female Control	Female Control	Female Control	Female LKO	Female LKO	Female LKO	Female LKO	Female LKO
ID																																																													
COF1_17_29		0	-1	-2	-2	-4	-2	1	0	0	-1	0	-3	-1	0	-5	-1	1	0	0	0	-1	-2	1	-2	-1	0	0	2	3	0	-1	0	0	-3	-3	-1	-1	0	2	1	1	-1	-1	-4	-9	0	0	0	0	-2	0	-1	-1	-1	1	-1	1	1	0	0
FRAP_2475_2487		-1	1	-2	1	-2	0	1	-1	1	-2	0	-2	2	2	-1	0	1	-1	2	-1	0	1	0	1	1	-1	-1	2	2	3	0	2	2	-2	-1	-1	2	0	0	2	0	-1	0	0	-4	-2	-1	0	1	2	-1	1	-2	-1	0	0	1	-1	1	2
KAPCG_192_206		1	2	2	7	15	-1	2	5	6	14	1	2	2	9	13	1	2	4	9	20	1	1	5	8	15	-1	2	4	7	18	0	1	3	8	15	1	3	4	7	15	1	1	4	6	15	0	1	3	9	16	1	0	1	7	18	1	2	4	7	17
MARCS_152_164		1	3	3	10	20	0	3	6	9	25	1	2	8	14	22	0	3	7	11	23	1	3	6	15	23	1	3	5	12	22	3	2	8	13	23	0	4	7	13	25	2	1	5	8	20	1	1	7	14	25	1	3	5	15	28	0	4	7	13	23
NEK3_158_170		0	2	4	9	21	0	2	3	6	16	0	1	4	8	17	0	3	5	6	13	1	3	7	11	22	0	1	4	6	11	-1	4	3	9	13	1	2	2	5	13	1	2	5	11	25	-1	2	5	8	14	1	1	5	9	16	-1	1	6	6	21
PRKDC_2618_2630		-1	4	3	9	13	2	2	4	7	16	1	1	5	11	22	-1	4	5	9	16	1	2	6	8	14	1	2	3	11	17	1	1	3	7	15	1	2	6	6	15	2	0	3	6	13	0	1	6	9	20	1	2	5	10	27	0	2	8	11	18
REL_260_272		-1	2	1	5	15	1	2	4	8	15	1	1	4	6	11	1	1	4	7	13	1	1	5	6	10	1	2	3	8	11	0	0	4	5	12	-1	2	3	4	11	1	0	3	5	12	1	1	6	7	15	0	1	3	4	13	0	0	4	7	16
ART_025_CXGLRRWSLGGLRRWSL		1	6	14	25	52	1	5	10	23	43	2	5	11	26	52	2	4	12	20	46	3	4	18	32	64	2	5	14	25	52	2	3	15	29	57	1	3	14	24	55	3	4	12	23	54	1	4	11	21	47	3	6	13	30	63	2	6	13	24	50
KCNA1_438_450		0	1	1	5	7	1	2	2	2	9	0	1	1	3	5	-1	-1	0	4	9	-1	2	4	6	8	-1	0	0	3	4	2	2	2	2	5	-1	0	2	4	8	1	-1	1	2	7	-1	-1	2	3	7	1	1	1	4	10	-1	3	4	6	8
SCN7A_898_910		0	3	6	13	29	2	3	4	9	25	0	3	7	16	23	0	3	5	8	22	2	3	9	14	29	1	5	5	12	22	0	5	6	11	25	2	0	4	8	20	2	3	8	15	36	0	0	7	12	23	1	3	9	16	33	0	4	9	15	30
ACM5_494_506		4	9	17	39	70	1	7	19	34	68	1	7	18	34	73	3	5	13	27	63	4	10	21	43	87	4	8	18	38	73	2	7	20	40	82	3	7	23	38	79	3	6	20	36	65	3	6	18	38	73	3	9	23	45	89	2	6	17	38	73
BAD_93_105		5	11	24	50	99	2	10	27	49	96	4	7	23	46	93	3	7	18	40	80	5	10	27	53	111	4	11	26	49	101	3	11	27	52	103	6	10	29	57	112	3	7	21	42	86	3	10	24	41	92	4	11	25	50	98	3	7	20	44	87
CSF1R_701_713		2	8	18	32	62	0	5	14	28	54	3	5	18	31	62	2	4	13	28	49	3	7	16	33	67	3	6	13	28	57	3	7	17	33	65	2	5	14	31	59	3	6	18	36	73	3	6	16	30	60	4	8	20	45	89	3	4	14	34	65
GPR6_349_361		0	2	2	4	5	0	2	4	9	12	1	1	3	4	14	1	-1	1	8	14	1	1	4	6	12	0	0	4	3	12	1	1	4	7	12	0	1	3	6	18	0	0	5	4	6	1	2	3	6	13	1	3	3	14	24	1	2	6	8	18
KCNA2_442_454		0	2	2	5	7	-1	0	3	3	9	1	0	1	6	9	-2	-1	1	5	8	1	1	2	6	5	1	2	3	8	15	1	0	-1	7	10	0	1	3	7	15	1	0	0	4	8	-1	-1	2	6	9	2	2	3	10	19	0	1	2	4	12
